Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
28772,1,1,1,False
28773,8,8,3,False
28774,4,4,8,False
28775,9,9,6,False
28776,6,6,3,False
28777,2,2,3,False
28778,7,7,6,False
28779,9,9,3,False
28780,1,1,4,False
28781,6,6,4,False
28782,7,7,1,False
28783,4,4,4,False
28784,4,4,1,False
28785,3,3,2,False
28786,5,5,6,False
28787,9,9,5,False
28788,5,5,4,False
28789,9,9,6,False
28790,8,8,3,False
28791,7,7,4,False
28792,7,7,2,False
28793,2,2,2,False
28794,4,4,0,False
28795,0,0,5,False
28796,3,3,2,False
28797,1,1,6,False
28798,1,1,6,False
28799,1,1,8,False
28800,2,2,7,False
28801,7,7,3,False
28802,1,1,9,False
28803,5,5,1,False
28804,2,2,9,False
28805,9,9,3,False
28806,1,1,2,False
28807,6,6,3,False
28808,4,4,5,False
28809,3,3,9,False
28810,9,9,0,False
28811,8,8,6,False
28812,3,3,7,False
28813,8,8,5,False
28814,3,3,2,False
28815,8,8,8,False
28816,9,9,0,False
28817,3,3,8,False
28818,3,3,3,False
28819,9,9,6,False
28820,3,3,3,False
28821,2,2,9,False
28822,1,1,3,False
28823,5,5,0,False
28824,0,0,2,False
28825,9,9,3,False
28826,4,4,0,False
28827,7,7,4,False
28828,1,1,6,False
28829,0,0,8,False
28830,4,4,5,False
28831,8,8,4,False
28832,7,7,3,False
28833,7,7,3,False
28834,4,4,1,False
28835,1,1,9,False
28836,3,3,4,False
28837,9,9,8,False
28838,2,2,7,False
28839,0,0,9,False
28840,6,6,2,False
28841,7,7,9,False
28842,1,1,2,False
28843,4,4,7,False
28844,9,9,1,False
28845,6,6,2,False
28846,3,3,6,False
28847,2,2,5,False
28848,2,2,9,False
28849,9,9,6,False
28850,7,7,6,False
28851,1,1,5,False
28852,9,9,5,False
28853,4,4,2,False
28854,0,0,0,False
28855,3,3,9,False
28856,0,0,0,False
28857,8,8,7,False
28858,5,5,7,False
28859,5,5,0,False
28860,0,0,7,False
28861,9,9,5,False
28862,2,2,7,False
28863,3,3,7,False
28864,8,8,4,False
28865,9,9,7,False
28866,4,4,2,False
28867,3,3,2,False
28868,9,9,4,False
28869,6,6,0,False
28870,8,8,0,False
28871,4,4,2,False
28872,8,8,2,False
28873,1,1,7,False
28874,3,3,1,False
28875,2,2,6,False
28876,9,9,8,False
28877,6,6,3,False
28878,9,9,2,False
28879,4,4,1,False
28880,7,7,7,False
28881,7,7,3,False
28882,7,7,4,False
28883,5,5,3,False
28884,7,7,1,False
28885,7,7,6,False
28886,1,1,6,False
28887,5,5,1,False
28888,7,7,8,False
28889,8,8,0,False
28890,3,3,2,False
28891,5,5,3,False
28892,3,3,1,False
28893,1,1,6,False
28894,4,4,9,False
28895,0,0,7,False
28896,5,5,0,False
28897,9,9,2,False
28898,0,0,9,False
28899,8,8,0,False
28900,8,8,7,False
28901,6,6,2,False
28902,1,1,0,False
28903,8,8,2,False
28904,4,4,2,False
28905,8,8,0,False
28906,6,6,9,False
28907,7,7,6,False
28908,4,4,2,False
28909,3,3,3,False
28910,4,4,7,False
28911,1,1,6,False
28912,3,3,3,False
28913,5,5,7,False
28914,1,1,2,False
28915,8,8,1,False
28916,1,1,9,False
28917,6,6,7,False
28918,0,0,9,False
28919,1,1,9,False
28920,8,8,5,False
28921,2,2,0,False
28922,7,7,5,False
28923,4,4,0,False
28924,2,2,1,False
28925,4,4,4,False
28926,4,4,7,False
28927,2,2,1,False
28928,0,0,0,False
28929,3,3,1,False
28930,4,4,1,False
28931,2,2,2,False
28932,5,5,2,False
28933,0,0,9,False
28934,1,1,3,False
28935,6,6,6,False
28936,5,5,2,False
28937,7,7,7,False
28938,9,9,4,False
28939,5,5,2,False
28940,6,6,4,False
28941,8,8,5,False
28942,6,6,0,False
28943,8,8,9,False
28944,4,4,1,False
28945,5,5,9,False
28946,3,3,1,False
28947,4,4,7,False
28948,8,8,0,False
28949,5,5,8,False
28950,5,5,8,False
28951,8,8,3,False
28952,1,1,5,False
28953,3,3,9,False
28954,1,1,1,False
28955,0,0,7,False
28956,4,4,2,False
28957,0,0,6,False
28958,0,0,1,False
28959,5,5,9,False
28960,9,9,6,False
28961,1,1,8,False
28962,8,8,8,False
28963,3,3,6,False
28964,2,2,4,False
28965,7,7,3,False
28966,3,3,7,False
28967,4,4,1,False
28968,4,4,2,False
28969,3,3,8,False
28970,5,5,7,False
28971,6,6,1,False
28972,4,4,4,False
28973,6,6,1,False
28974,9,9,7,False
28975,4,4,7,False
28976,7,7,9,False
28977,1,1,2,False
28978,7,7,0,False
28979,6,6,6,False
28980,5,5,5,False
28981,1,1,2,False
28982,3,3,1,False
28983,2,2,5,False
28984,7,7,7,False
28985,3,3,4,False
28986,3,3,6,False
28987,2,2,5,False
28988,7,7,6,False
28989,6,6,0,False
28990,4,4,0,False
28991,4,4,7,False
28992,8,8,1,False
28993,8,8,2,False
28994,6,6,7,False
28995,5,5,3,False
28996,4,4,8,False
28997,8,8,3,False
28998,3,3,3,False
28999,2,2,8,False
29000,0,0,1,False
29001,0,0,1,False
29002,4,4,0,False
29003,0,0,3,False
29004,1,1,0,False
29005,1,1,4,False
29006,9,9,1,False
29007,9,9,1,False
29008,9,9,8,False
29009,8,8,5,False
29010,2,2,6,False
29011,7,7,3,False
29012,4,4,8,False
29013,3,3,3,False
29014,0,0,5,False
29015,0,0,9,False
29016,4,4,3,False
29017,7,7,7,False
29018,8,8,7,False
29019,4,4,2,False
29020,3,3,5,False
29021,1,1,0,False
29022,7,7,9,False
29023,7,7,2,False
29024,6,6,0,False
29025,2,2,3,False
29026,1,1,1,False
29027,9,9,0,False
29028,8,8,0,False
29029,1,1,7,False
29030,2,2,3,False
29031,7,7,6,False
29032,5,5,0,False
29033,6,6,4,False
29034,4,4,7,False
29035,8,8,9,False
29036,4,4,5,False
29037,9,9,2,False
29038,6,6,3,False
29039,6,6,2,False
29040,8,8,1,False
29041,3,3,6,False
29042,2,2,9,False
29043,0,0,6,False
29044,1,1,1,False
29045,4,4,1,False
29046,2,2,6,False
29047,0,0,4,False
29048,6,6,4,False
29049,9,9,5,False
29050,1,1,6,False
29051,4,4,6,False
29052,1,1,5,False
29053,9,9,2,False
29054,3,3,0,False
29055,5,5,8,False
29056,2,2,0,False
29057,8,8,6,False
29058,8,8,0,False
29059,9,9,0,False
29060,4,4,0,False
29061,7,7,5,False
29062,1,1,4,False
29063,2,2,5,False
29064,7,7,8,False
29065,9,9,6,False
29066,5,5,8,False
29067,2,2,0,False
29068,3,3,3,False
29069,7,7,7,False
29070,8,8,8,False
29071,8,8,8,False
29072,3,3,2,False
29073,7,7,6,False
29074,7,7,0,False
29075,1,1,4,False
29076,1,1,8,False
29077,6,6,3,False
29078,0,0,7,False
29079,0,0,0,False
29080,7,7,2,False
29081,8,8,2,False
29082,2,2,8,False
29083,2,2,0,False
29084,6,6,6,False
29085,4,4,4,False
29086,2,2,7,False
29087,2,2,1,False
29088,7,7,5,False
29089,9,9,9,False
29090,1,1,4,False
29091,2,2,7,False
29092,2,2,9,False
29093,3,3,8,False
29094,9,9,8,False
29095,0,0,5,False
29096,6,6,7,False
29097,0,0,0,False
29098,6,6,2,False
29099,0,0,8,False
29100,1,1,2,False
29101,2,2,4,False
29102,1,1,7,False
29103,1,1,8,False
29104,4,4,0,False
29105,6,6,6,False
29106,3,3,1,False
29107,0,0,3,False
29108,0,0,9,False
29109,6,6,5,False
29110,7,7,8,False
29111,2,2,5,False
29112,4,4,9,False
29113,8,8,4,False
29114,4,4,5,False
29115,1,1,8,False
29116,3,3,7,False
29117,9,9,6,False
29118,9,9,6,False
29119,7,7,0,False
29120,1,1,9,False
29121,5,5,3,False
29122,3,3,1,False
29123,8,8,4,False
29124,7,7,3,False
29125,1,1,2,False
29126,0,0,1,False
29127,4,4,7,False
29128,0,0,5,False
29129,1,1,7,False
29130,9,9,4,False
29131,6,6,8,False
29132,5,5,3,False
29133,7,7,0,False
29134,1,1,2,False
29135,0,0,4,False
29136,6,6,7,False
29137,2,2,1,False
29138,4,4,9,False
29139,1,1,8,False
29140,0,0,6,False
29141,5,5,8,False
29142,1,1,4,False
29143,2,2,2,False
29144,2,2,5,False
29145,1,1,8,False
29146,5,5,9,False
29147,6,6,9,False
29148,9,9,7,False
29149,8,8,6,False
29150,0,0,0,False
29151,3,3,4,False
29152,2,2,4,False
29153,3,3,5,False
29154,8,8,4,False
29155,1,1,4,False
29156,8,8,6,False
29157,4,4,3,False
29158,5,5,1,False
29159,8,8,4,False
29160,9,9,6,False
29161,4,4,5,False
29162,6,6,3,False
29163,4,4,1,False
29164,2,2,5,False
29165,7,7,7,False
29166,8,8,4,False
29167,3,3,0,False
29168,3,3,6,False
29169,2,2,0,False
29170,1,1,0,False
29171,6,6,6,False
29172,7,7,9,False
29173,2,2,6,False
29174,9,9,9,False
29175,6,6,3,False
29176,2,2,1,False
29177,0,0,3,False
29178,7,7,1,False
29179,2,2,4,False
29180,6,6,7,False
29181,8,8,1,False
29182,2,2,5,False
29183,3,3,5,False
29184,9,9,9,False
29185,9,9,1,False
29186,7,7,0,False
29187,3,3,7,False
29188,8,8,7,False
29189,2,2,2,False
29190,2,2,4,False
29191,0,0,6,False
29192,4,4,8,False
29193,7,7,3,False
29194,7,7,9,False
29195,0,0,9,False
29196,9,9,7,False
29197,7,7,3,False
29198,0,0,3,False
29199,3,3,3,False
29200,4,4,5,False
29201,0,0,1,False
29202,9,9,8,False
29203,9,9,5,False
29204,9,9,5,False
29205,8,8,7,False
29206,1,1,3,False
29207,1,1,4,False
29208,6,6,0,False
29209,6,6,8,False
29210,6,6,8,False
29211,5,5,3,False
29212,7,7,8,False
29213,8,8,4,False
29214,0,0,2,False
29215,0,0,5,False
29216,4,4,5,False
29217,6,6,4,False
29218,8,8,2,False
29219,6,6,7,False
29220,8,8,6,False
29221,3,3,1,False
29222,3,3,4,False
29223,6,6,4,False
29224,6,6,2,False
29225,7,7,6,False
29226,2,2,5,False
29227,0,0,6,False
29228,8,8,2,False
29229,2,2,6,False
29230,0,0,7,False
29231,9,9,5,False
29232,7,7,7,False
29233,7,7,3,False
29234,3,3,3,False
29235,5,5,3,False
29236,2,2,2,False
29237,9,9,5,False
29238,0,0,6,False
29239,5,5,7,False
29240,9,9,0,False
29241,0,0,4,False
29242,3,3,2,False
29243,4,4,0,False
29244,0,0,8,False
29245,1,1,5,False
29246,7,7,5,False
29247,7,7,2,False
29248,5,5,3,False
29249,4,4,1,False
29250,7,7,2,False
29251,3,3,6,False
29252,7,7,4,False
29253,7,7,6,False
29254,0,0,7,False
29255,0,0,3,False
29256,5,5,3,False
29257,9,9,0,False
29258,7,7,4,False
29259,2,2,9,False
29260,7,7,5,False
29261,0,0,4,False
29262,9,9,1,False
29263,5,5,7,False
29264,7,7,5,False
29265,0,0,5,False
29266,0,0,5,False
29267,7,7,3,False
29268,8,8,0,False
29269,6,6,1,False
29270,8,8,8,False
29271,6,6,6,False
29272,5,5,5,False
29273,4,4,2,False
29274,7,7,3,False
29275,1,1,9,False
29276,5,5,7,False
29277,8,8,4,False
29278,2,2,1,False
29279,3,3,0,False
29280,6,6,4,False
29281,2,2,2,False
29282,4,4,5,False
29283,5,5,7,False
29284,2,2,9,False
29285,8,8,1,False
29286,3,3,0,False
29287,1,1,0,False
29288,5,5,0,False
29289,9,9,3,False
29290,9,9,9,False
29291,3,3,6,False
29292,8,8,1,False
29293,8,8,4,False
29294,9,9,2,False
29295,6,6,0,False
29296,8,8,0,False
29297,5,5,7,False
29298,1,1,5,False
29299,6,6,5,False
29300,4,4,4,False
29301,7,7,2,False
29302,1,1,0,False
29303,7,7,2,False
29304,8,8,2,False
29305,9,9,1,False
29306,2,2,0,False
29307,1,1,4,False
29308,6,6,9,False
29309,0,0,3,False
29310,6,6,3,False
29311,2,2,7,False
29312,2,2,7,False
29313,4,4,4,False
29314,0,0,0,False
29315,0,0,7,False
29316,5,5,4,False
29317,2,2,7,False
29318,7,7,7,False
29319,8,8,5,False
29320,2,2,1,False
29321,1,1,9,False
29322,1,1,0,False
29323,7,7,3,False
29324,6,6,2,False
29325,4,4,6,False
29326,9,9,8,False
29327,8,8,0,False
29328,4,4,7,False
29329,2,2,7,False
29330,9,9,7,False
29331,3,3,4,False
29332,4,4,2,False
29333,7,7,1,False
29334,3,3,5,False
29335,8,8,0,False
29336,4,4,7,False
29337,8,8,3,False
29338,1,1,7,False
29339,2,2,4,False
29340,9,9,0,False
29341,5,5,1,False
29342,4,4,0,False
29343,1,1,0,False
29344,3,3,5,False
29345,7,7,6,False
29346,6,6,4,False
29347,4,4,8,False
29348,6,6,9,False
29349,7,7,4,False
29350,3,3,0,False
29351,4,4,5,False
29352,1,1,8,False
29353,6,6,8,False
29354,1,1,8,False
29355,2,2,2,False
29356,6,6,2,False
29357,7,7,5,False
29358,9,9,7,False
29359,6,6,0,False
29360,1,1,9,False
29361,1,1,1,False
29362,7,7,1,False
29363,9,9,3,False
29364,1,1,2,False
29365,9,9,6,False
29366,4,4,4,False
29367,4,4,6,False
29368,9,9,1,False
29369,1,1,1,False
29370,7,7,4,False
29371,5,5,3,False
29372,8,8,4,False
29373,3,3,4,False
29374,7,7,6,False
29375,9,9,7,False
29376,1,1,5,False
29377,4,4,9,False
29378,4,4,9,False
29379,1,1,9,False
29380,0,0,8,False
29381,2,2,7,False
29382,6,6,4,False
29383,3,3,2,False
29384,1,1,4,False
29385,7,7,4,False
29386,3,3,4,False
29387,0,0,4,False
29388,1,1,6,False
29389,0,0,9,False
29390,1,1,1,False
29391,2,2,2,False
29392,5,5,0,False
29393,4,4,0,False
29394,4,4,7,False
29395,6,6,5,False
29396,7,7,2,False
29397,2,2,3,False
29398,5,5,3,False
29399,3,3,9,False
29400,8,8,1,False
29401,9,9,4,False
29402,9,9,2,False
29403,7,7,2,False
29404,2,2,9,False
29405,4,4,3,False
29406,9,9,2,False
29407,3,3,6,False
29408,1,1,2,False
29409,7,7,9,False
29410,0,0,3,False
29411,7,7,6,False
29412,8,8,1,False
29413,2,2,9,False
29414,8,8,6,False
29415,7,7,7,False
29416,8,8,7,False
29417,7,7,3,False
29418,5,5,8,False
29419,8,8,9,False
29420,9,9,8,False
29421,5,5,8,False
29422,5,5,0,False
29423,7,7,0,False
29424,4,4,6,False
29425,1,1,6,False
29426,7,7,9,False
29427,7,7,2,False
29428,9,9,3,False
29429,2,2,6,False
29430,2,2,4,False
29431,1,1,5,False
29432,4,4,5,False
29433,6,6,0,False
29434,0,0,2,False
29435,5,5,1,False
29436,7,7,6,False
29437,0,0,8,False
29438,6,6,7,False
29439,9,9,1,False
29440,1,1,8,False
29441,9,9,1,False
29442,7,7,8,False
29443,9,9,9,False
29444,7,7,5,False
29445,4,4,1,False
29446,7,7,8,False
29447,7,7,8,False
29448,9,9,6,False
29449,6,6,3,False
29450,2,2,8,False
29451,7,7,6,False
29452,9,9,9,False
29453,0,0,1,False
29454,4,4,1,False
29455,9,9,1,False
29456,3,3,5,False
29457,3,3,7,False
29458,2,2,9,False
29459,2,2,8,False
29460,5,5,5,False
29461,1,1,0,False
29462,2,2,8,False
29463,4,4,2,False
29464,8,8,5,False
29465,3,3,0,False
29466,5,5,6,False
29467,9,9,8,False
29468,8,8,6,False
29469,8,8,1,False
29470,3,3,5,False
29471,4,4,3,False
29472,2,2,8,False
29473,8,8,9,False
29474,8,8,4,False
29475,5,5,0,False
29476,5,5,9,False
29477,9,9,3,False
29478,8,8,5,False
29479,8,8,7,False
29480,8,8,8,False
29481,4,4,7,False
29482,3,3,7,False
29483,2,2,0,False
29484,4,4,5,False
29485,5,5,3,False
29486,9,9,7,False
29487,3,3,4,False
29488,0,0,6,False
29489,9,9,2,False
29490,4,4,8,False
29491,9,9,3,False
29492,2,2,1,False
29493,2,2,6,False
29494,7,7,4,False
29495,6,6,1,False
29496,1,1,5,False
29497,5,5,8,False
29498,6,6,9,False
29499,8,8,0,False
29500,3,3,5,False
29501,2,2,9,False
29502,9,9,0,False
29503,1,1,5,False
29504,4,4,6,False
29505,3,3,3,False
29506,5,5,6,False
29507,6,6,9,False
29508,2,2,8,False
29509,8,8,2,False
29510,8,8,8,False
29511,2,2,8,False
29512,1,1,5,False
29513,3,3,2,False
29514,8,8,2,False
29515,6,6,7,False
29516,0,0,6,False
29517,0,0,9,False
29518,3,3,5,False
29519,2,2,4,False
29520,6,6,9,False
29521,9,9,6,False
29522,4,4,2,False
29523,9,9,8,False
29524,1,1,8,False
29525,4,4,7,False
29526,5,5,0,False
29527,0,0,1,False
29528,9,9,9,False
29529,1,1,0,False
29530,0,0,8,False
29531,7,7,2,False
29532,3,3,2,False
29533,0,0,2,False
29534,7,7,3,False
29535,4,4,0,False
29536,8,8,0,False
29537,3,3,7,False
29538,8,8,3,False
29539,0,0,2,False
29540,6,6,2,False
29541,6,6,0,False
29542,8,8,9,False
29543,4,4,5,False
29544,9,9,7,False
29545,0,0,7,False
29546,6,6,3,False
29547,7,7,1,False
29548,2,2,1,False
29549,7,7,4,False
29550,8,8,1,False
29551,9,9,8,False
29552,2,2,6,False
29553,1,1,9,False
29554,4,4,9,False
29555,7,7,6,False
29556,8,8,1,False
29557,6,6,5,False
29558,5,5,4,False
29559,7,7,6,False
29560,8,8,5,False
29561,2,2,0,False
29562,6,6,7,False
29563,0,0,4,False
29564,3,3,7,False
29565,2,2,9,False
29566,6,6,3,False
29567,4,4,8,False
29568,0,0,6,False
29569,6,6,1,False
29570,3,3,6,False
29571,9,9,8,False
29572,5,5,9,False
29573,9,9,9,False
29574,7,7,0,False
29575,1,1,5,False
29576,5,5,5,False
29577,9,9,5,False
29578,2,2,9,False
29579,4,4,6,False
29580,5,5,5,False
29581,9,9,0,False
29582,4,4,0,False
29583,9,9,6,False
29584,3,3,0,False
29585,0,0,1,False
29586,6,6,4,False
29587,1,1,4,False
29588,1,1,4,False
29589,4,4,3,False
29590,8,8,5,False
29591,8,8,1,False
29592,4,4,8,False
29593,8,8,8,False
29594,7,7,5,False
29595,0,0,5,False
29596,4,4,5,False
29597,5,5,4,False
29598,8,8,5,False
29599,4,4,0,False
29600,9,9,2,False
29601,9,9,7,False
29602,6,6,3,False
29603,0,0,1,False
29604,7,7,7,False
29605,2,2,9,False
29606,3,3,2,False
29607,0,0,2,False
29608,4,4,2,False
29609,3,3,3,False
29610,3,3,4,False
29611,8,8,2,False
29612,7,7,4,False
29613,0,0,0,False
29614,1,1,5,False
29615,7,7,4,False
29616,0,0,5,False
29617,8,8,9,False
29618,0,0,4,False
29619,8,8,4,False
29620,6,6,0,False
29621,3,3,9,False
29622,0,0,1,False
29623,3,3,4,False
29624,9,9,6,False
29625,2,2,1,False
29626,5,5,0,False
29627,8,8,1,False
29628,5,5,0,False
29629,0,0,4,False
29630,5,5,5,False
29631,7,7,9,False
29632,8,8,1,False
29633,3,3,7,False
29634,9,9,3,False
29635,4,4,6,False
29636,9,9,4,False
29637,0,0,0,False
29638,9,9,0,False
29639,1,1,4,False
29640,1,1,3,False
29641,6,6,4,False
29642,5,5,4,False
29643,6,6,3,False
29644,8,8,0,False
29645,7,7,3,False
29646,3,3,5,False
29647,0,0,9,False
29648,5,5,5,False
29649,2,2,7,False
29650,5,5,3,False
29651,2,2,1,False
29652,3,3,3,False
29653,8,8,4,False
29654,8,8,0,False
29655,1,1,4,False
29656,9,9,6,False
29657,5,5,7,False
29658,0,0,3,False
29659,8,8,9,False
29660,0,0,6,False
29661,2,2,8,False
29662,5,5,5,False
29663,8,8,1,False
29664,9,9,8,False
29665,3,3,8,False
29666,5,5,5,False
29667,2,2,4,False
29668,1,1,0,False
29669,4,4,9,False
29670,2,2,0,False
29671,4,4,4,False
29672,3,3,1,False
29673,5,5,1,False
29674,6,6,1,False
29675,9,9,4,False
29676,2,2,6,False
29677,2,2,5,False
29678,1,1,8,False
29679,1,1,2,False
29680,8,8,3,False
29681,3,3,5,False
29682,0,0,6,False
29683,8,8,8,False
29684,6,6,0,False
29685,7,7,3,False
29686,4,4,4,False
29687,7,7,3,False
29688,3,3,7,False
29689,4,4,8,False
29690,6,6,8,False
29691,3,3,9,False
29692,9,9,5,False
29693,5,5,3,False
29694,3,3,9,False
29695,5,5,6,False
29696,9,9,2,False
29697,7,7,4,False
29698,4,4,5,False
29699,0,0,6,False
29700,0,0,7,False
29701,5,5,9,False
29702,2,2,8,False
29703,1,1,0,False
29704,3,3,0,False
29705,9,9,5,False
29706,4,4,6,False
29707,8,8,7,False
29708,5,5,5,False
29709,4,4,8,False
29710,7,7,4,False
29711,5,5,3,False
29712,0,0,9,False
29713,5,5,0,False
29714,6,6,7,False
29715,2,2,1,False
29716,6,6,7,False
29717,0,0,7,False
29718,7,7,8,False
29719,1,1,2,False
29720,6,6,5,False
29721,8,8,6,False
29722,8,8,4,False
29723,5,5,8,False
29724,4,4,4,False
29725,6,6,1,False
29726,1,1,5,False
29727,3,3,1,False
29728,3,3,1,False
29729,2,2,4,False
29730,0,0,5,False
29731,9,9,1,False
29732,1,1,4,False
29733,9,9,3,False
29734,7,7,6,False
29735,2,2,3,False
29736,2,2,9,False
29737,3,3,0,False
29738,5,5,9,False
29739,1,1,0,False
29740,5,5,9,False
29741,6,6,0,False
29742,1,1,5,False
29743,9,9,2,False
29744,9,9,2,False
29745,2,2,7,False
29746,2,2,7,False
29747,6,6,1,False
29748,6,6,2,False
29749,4,4,1,False
29750,3,3,2,False
29751,8,8,4,False
29752,5,5,2,False
29753,3,3,4,False
29754,9,9,5,False
29755,4,4,2,False
29756,2,2,5,False
29757,7,7,6,False
29758,4,4,3,False
29759,4,4,0,False
29760,3,3,3,False
29761,9,9,0,False
29762,7,7,9,False
29763,6,6,1,False
29764,7,7,5,False
29765,9,9,0,False
29766,5,5,1,False
29767,6,6,2,False
29768,4,4,7,False
29769,8,8,1,False
29770,1,1,8,False
29771,4,4,8,False
29772,9,9,5,False
29773,9,9,3,False
29774,0,0,5,False
29775,8,8,7,False
29776,7,7,0,False
29777,6,6,0,False
29778,0,0,6,False
29779,7,7,3,False
29780,9,9,9,False
29781,1,1,9,False
29782,2,2,1,False
29783,8,8,3,False
29784,4,4,9,False
29785,8,8,4,False
29786,8,8,0,False
29787,9,9,8,False
29788,9,9,6,False
29789,3,3,7,False
29790,5,5,5,False
29791,9,9,6,False
29792,3,3,6,False
29793,0,0,2,False
29794,3,3,3,False
29795,6,6,0,False
29796,8,8,1,False
29797,3,3,4,False
29798,4,4,5,False
29799,5,5,9,False
29800,4,4,8,False
29801,1,1,2,False
29802,6,6,0,False
29803,5,5,2,False
29804,1,1,5,False
29805,2,2,9,False
29806,9,9,6,False
29807,2,2,1,False
29808,8,8,4,False
29809,9,9,1,False
29810,2,2,9,False
29811,6,6,5,False
29812,7,7,1,False
29813,2,2,8,False
29814,0,0,1,False
29815,3,3,5,False
29816,9,9,4,False
29817,5,5,7,False
29818,4,4,0,False
29819,2,2,8,False
29820,3,3,3,False
29821,4,4,5,False
29822,5,5,0,False
29823,1,1,9,False
29824,4,4,9,False
29825,4,4,9,False
29826,4,4,7,False
29827,9,9,6,False
29828,1,1,6,False
29829,2,2,2,False
29830,1,1,4,False
29831,1,1,5,False
29832,2,2,3,False
29833,3,3,2,False
29834,7,7,5,False
29835,8,8,8,False
29836,5,5,4,False
29837,5,5,4,False
29838,9,9,8,False
29839,2,2,3,False
29840,0,0,4,False
29841,3,3,6,False
29842,4,4,7,False
29843,0,0,8,False
29844,9,9,2,False
29845,8,8,6,False
29846,0,0,0,False
29847,1,1,4,False
29848,8,8,7,False
29849,8,8,6,False
29850,6,6,4,False
29851,8,8,7,False
29852,8,8,7,False
29853,2,2,0,False
29854,0,0,8,False
29855,9,9,1,False
29856,6,6,3,False
29857,5,5,3,False
29858,8,8,8,False
29859,6,6,2,False
29860,3,3,1,False
29861,0,0,1,False
29862,3,3,0,False
29863,5,5,5,False
29864,5,5,8,False
29865,9,9,6,False
29866,5,5,2,False
29867,3,3,6,False
29868,8,8,1,False
29869,1,1,7,False
29870,9,9,9,False
29871,1,1,5,False
29872,3,3,7,False
29873,9,9,8,False
29874,3,3,4,False
29875,6,6,2,False
29876,8,8,2,False
29877,9,9,8,False
29878,6,6,1,False
29879,1,1,2,False
29880,3,3,3,False
29881,9,9,8,False
29882,6,6,6,False
29883,2,2,4,False
29884,0,0,1,False
29885,1,1,9,False
29886,8,8,7,False
29887,4,4,7,False
29888,4,4,3,False
29889,0,0,7,False
29890,4,4,1,False
29891,5,5,7,False
29892,4,4,6,False
29893,6,6,2,False
29894,8,8,4,False
29895,4,4,6,False
29896,9,9,1,False
29897,9,9,2,False
29898,4,4,5,False
29899,9,9,8,False
29900,2,2,4,False
29901,4,4,5,False
29902,1,1,0,False
29903,1,1,8,False
29904,3,3,2,False
29905,2,2,6,False
29906,0,0,3,False
29907,2,2,6,False
29908,2,2,8,False
29909,3,3,8,False
29910,1,1,7,False
29911,6,6,8,False
29912,1,1,7,False
29913,7,7,4,False
29914,8,8,1,False
29915,2,2,3,False
29916,2,2,9,False
29917,2,2,4,False
29918,9,9,8,False
29919,4,4,4,False
29920,7,7,8,False
29921,6,6,3,False
29922,5,5,7,False
29923,2,2,7,False
29924,3,3,3,False
29925,8,8,7,False
29926,6,6,9,False
29927,6,6,8,False
29928,8,8,2,False
29929,9,9,8,False
29930,7,7,0,False
29931,4,4,5,False
29932,2,2,8,False
29933,7,7,5,False
29934,2,2,0,False
29935,3,3,6,False
29936,5,5,3,False
29937,7,7,4,False
29938,2,2,8,False
29939,2,2,5,False
29940,9,9,8,False
29941,6,6,6,False
29942,6,6,5,False
29943,6,6,2,False
29944,4,4,7,False
29945,7,7,0,False
29946,6,6,3,False
29947,4,4,4,False
29948,3,3,8,False
29949,5,5,5,False
29950,9,9,0,False
29951,4,4,9,False
29952,0,0,3,False
29953,6,6,2,False
29954,1,1,1,False
29955,8,8,5,False
29956,4,4,8,False
29957,8,8,6,False
29958,3,3,9,False
29959,2,2,4,False
29960,7,7,2,False
29961,5,5,6,False
29962,2,2,1,False
29963,5,5,5,False
29964,7,7,4,False
29965,1,1,4,False
29966,1,1,5,False
29967,1,1,5,False
29968,6,6,7,False
29969,2,2,5,False
29970,2,2,3,False
29971,4,4,5,False
29972,7,7,8,False
29973,2,2,2,False
29974,3,3,2,False
29975,5,5,2,False
29976,2,2,1,False
29977,5,5,7,False
29978,3,3,6,False
29979,0,0,9,False
29980,7,7,3,False
29981,0,0,9,False
29982,1,1,2,False
29983,1,1,0,False
29984,9,9,3,False
29985,7,7,2,False
29986,8,8,2,False
29987,9,9,7,False
29988,1,1,7,False
29989,5,5,7,False
29990,1,1,0,False
29991,9,9,8,False
29992,4,4,7,False
29993,4,4,6,False
29994,3,3,3,False
29995,6,6,2,False
29996,4,4,4,False
29997,4,4,0,False
29998,2,2,1,False
29999,7,7,3,False
30000,1,1,5,False
30001,9,9,0,False
30002,4,4,4,False
30003,3,3,3,False
30004,6,6,2,False
30005,7,7,5,False
30006,7,7,8,False
30007,7,7,4,False
30008,7,7,7,False
30009,1,1,1,False
30010,8,8,4,False
30011,7,7,7,False
30012,0,0,8,False
30013,6,6,9,False
30014,4,4,1,False
30015,9,9,8,False
30016,5,5,7,False
30017,5,5,1,False
30018,3,3,7,False
30019,3,3,0,False
30020,6,6,0,False
30021,5,5,8,False
30022,1,1,8,False
30023,4,4,7,False
30024,5,5,5,False
30025,7,7,6,False
30026,3,3,6,False
30027,3,3,5,False
30028,2,2,4,False
30029,7,7,1,False
30030,1,1,4,False
30031,3,3,8,False
30032,5,5,9,False
30033,3,3,3,False
30034,5,5,0,False
30035,5,5,1,False
30036,9,9,2,False
30037,2,2,0,False
30038,7,7,9,False
30039,9,9,5,False
30040,4,4,1,False
